frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
541,481,1527.1952514648438 830.351318359375 1930.38671875 1142.939453125,0,1667.5543823242188 1039.662353515625 1796.6135864257812 1077.777099609375,0,0,0
542,481,1527.23388671875 831.6582641601562 1930.5577392578125 1146.3140869140625,car,1668.520751953125 1042.135009765625 1794.646728515625 1082.187744140625,0.6098514795303345,EFIDDZT,0.37159177299727264
543,481,1526.8939208984375 833.3670043945312 1932.8433837890625 1150.8956298828125,car,1667.165283203125 1042.789306640625 1803.131591796875 1085.412841796875,0.6453801989555359,EFIDZT,0.3645527258717657
544,481,1528.5484619140625 835.1921997070312 1933.3272705078125 1154.289306640625,car,1672.53369140625 1049.706787109375 1788.2783203125 1087.629150390625,0.6641260385513306,EFIDDZT,0.25956471120193647
545,481,1528.713134765625 837.8878784179688 1934.8092041015625 1159.0513916015625,car,1672.501220703125 1052.08447265625 1791.045166015625 1090.372314453125,0.6495164036750793,EFLODZI,0.11400117643223541
546,481,1526.677978515625 840.498291015625 1936.40087890625 1163.52783203125,car,1675.0142822265625 1052.841552734375 1796.9476318359375 1093.332275390625,0.5401147603988647,EFIDDZT,0.1307505169571789
547,481,1528.417236328125 841.46142578125 1937.0655517578125 1165.58935546875,car,1676.13330078125 1057.498779296875 1793.706787109375 1095.718505859375,0.6765469312667847,EFLDDZT,0.10434484710836897
548,481,1527.951904296875 843.5656127929688 1938.92822265625 1169.306640625,car,1671.46923828125 1057.358154296875 1795.90185546875 1100.495849609375,0.8588836193084717,EFIDDZT,0.6985682528223662
549,481,1524.504150390625 845.8544311523438 1939.00048828125 1173.5325927734375,car,1671.06005859375 1059.925048828125 1799.470947265625 1104.428466796875,0.8559795618057251,EFIDOZD,0.06943575509569458
550,481,1527.156494140625 847.18505859375 1939.4136962890625 1175.40771484375,car,1673.929443359375 1063.147705078125 1795.811279296875 1104.014892578125,0.8603034615516663,EF10DZT,0.14382972678518757
551,481,1527.4747314453125 850.4900512695312 1940.761962890625 1179.40576171875,car,1676.8968505859375 1066.4552001953125 1797.6907958984375 1106.8262939453125,0.8585878014564514,EF10DZT,0.04556740049044443
552,481,1526.398193359375 853.8013305664062 1941.4952392578125 1183.693603515625,car,1677.272705078125 1069.060546875 1799.742919921875 1109.42578125,0.7980822920799255,EFIDDZT,0.2294625755916466
553,481,1526.347900390625 855.2066040039062 1942.1153564453125 1185.314453125,car,1681.98046875 1072.200439453125 1805.3447265625 1111.831787109375,0.8042451739311218,EFLODZT,0.1578351266811745
554,481,1524.4715576171875 857.3588256835938 1944.041748046875 1188.6563720703125,car,1678.275146484375 1074.50390625 1801.12548828125 1115.11865234375,0.8221195936203003,EFIDDZT,0.13656376265878062
555,481,1525.837890625 859.9241943359375 1944.9130859375 1190.9720458984375,car,1678.7239990234375 1080.17626953125 1802.9906005859375 1118.7607421875,0.4700772762298584,EFDDZI,0.16393309413973073
556,481,1526.208984375 859.6025390625 1945.3763427734375 1192.72265625,car,1677.31396484375 1079.943115234375 1806.5107421875 1119.480712890625,0.4195893406867981,EFIDDZI,0.35843407965105845
557,481,1523.539794921875 862.0143432617188 1945.658203125 1197.2529296875,car,1681.9017333984375 1085.6259765625 1800.0745849609375 1124.47314453125,0.45598462224006653,EFODZI,0.31317926494270715
558,481,1530.047607421875 865.6648559570312 1946.1263427734375 1200.9249267578125,car,1683.986083984375 1090.640869140625 1805.838623046875 1128.435302734375,0.3874163031578064,EFODZT,0.4198018406338813
559,481,1527.588134765625 866.338134765625 1946.9937744140625 1203.185791015625,car,1682.9248046875 1090.1748046875 1810.509521484375 1130.4541015625,0.4439621567726135,EF10DZT,0.10743026959346141
560,481,1533.85546875 870.44921875 1947.7425537109375 1206.640380859375,car,1682.47802734375 1092.703857421875 1807.4013671875 1132.749755859375,0.4675588607788086,EFODZI),0.07088321363923553
561,481,1536.0157470703125 873.3330688476562 1950.04296875 1210.2783203125,car,1683.30859375 1095.9898681640625 1807.2802734375 1136.3389892578125,0.5035651922225952,EFODZI,0.552213942851336
562,481,1529.0224609375 875.560302734375 1950.620361328125 1211.85400390625,car,1680.97509765625 1096.6292724609375 1808.41064453125 1137.8743896484375,0.7297732830047607,EFODZT,0.29245978346275986
563,481,1528.00732421875 877.6635131835938 1951.053466796875 1215.5438232421875,car,1681.67626953125 1099.142822265625 1814.716796875 1144.153564453125,0.45512914657592773,EEFODZT,0.1923746053284629
564,481,1527.283447265625 879.5505981445312 1953.199951171875 1219.7801513671875,car,1675.4998779296875 1101.2996826171875 1817.3240966796875 1149.0081787109375,0.7491612434387207,EFODZT,0.26661755663895753
565,481,1527.5355224609375 881.3692016601562 1953.0521240234375 1221.5059814453125,car,1681.904052734375 1106.1759033203125 1814.510986328125 1149.0018310546875,0.8286585211753845,EFLODZI,0.047047497690564266
566,481,1525.366943359375 883.9627075195312 1955.38916015625 1225.34228515625,car,1682.715576171875 1114.088623046875 1811.989013671875 1152.218505859375,0.6452333927154541,EFLODZT,0.1344310756615623
567,481,1526.9781494140625 888.9116821289062 1958.259765625 1229.3642578125,car,1685.76513671875 1117.8916015625 1809.0009765625 1157.12890625,0.7667142152786255,EF10DZT,0.34106249216851914
568,481,1525.60595703125 890.7877807617188 1958.64892578125 1231.5577392578125,car,1683.37451171875 1117.34521484375 1814.34716796875 1160.86669921875,0.8397006392478943,EF10DZI,0.2391002969528204
569,481,1527.5078125 892.52197265625 1960.1356201171875 1236.64501953125,car,1681.2161865234375 1120.7099609375 1815.5025634765625 1165.284423828125,0.858008086681366,EFLODZI,0.31492689140296126
570,481,1528.4384765625 897.2086181640625 1962.7159423828125 1241.0574951171875,car,1678.062744140625 1122.7958984375 1816.081787109375 1167.9501953125,0.8734389543533325,EFDDZT,0.3770662050334971
571,481,1528.621337890625 900.4219970703125 1963.9619140625 1244.0467529296875,car,1686.33154296875 1127.5247802734375 1814.8720703125 1169.0538330078125,0.8544045686721802,EFLOWZT,0.22997515002155533
572,481,1528.03125 903.6820068359375 1965.96728515625 1248.2847900390625,car,1687.65869140625 1130.02001953125 1816.8623046875 1171.5556640625,0.841917872428894,EFIDDZT,0.128012493765541
573,481,1528.15185546875 907.4933471679688 1967.80615234375 1252.7216796875,car,1689.1915283203125 1134.7630615234375 1819.8619384765625 1175.4727783203125,0.727723240852356,EF10DZT,0.21162980908079412
574,481,1528.12451171875 909.046875 1968.187255859375 1254.379638671875,car,1682.665771484375 1133.54345703125 1822.334228515625 1179.15185546875,0.8437378406524658,EFLODZT,0.36824359582225424
575,481,1528.5062255859375 911.8335571289062 1968.4630126953125 1259.7763671875,car,1684.62548828125 1142.01904296875 1818.681884765625 1183.7099609375,0.7940936088562012,EFLODZT,0.4727000375839006
576,481,1529.678466796875 916.05029296875 1970.792724609375 1263.4937744140625,car,1689.821533203125 1147.4190673828125 1815.78564453125 1188.5123291015625,0.7022932767868042,EF10DZT,0.3441103786962001
577,481,1532.1343994140625 918.443603515625 1972.492431640625 1266.5872802734375,car,1690.87548828125 1148.1123046875 1818.510009765625 1191.279296875,0.7334325313568115,EFOZI,0.5252206391666109
578,481,1533.577880859375 922.09326171875 1974.2484130859375 1271.554443359375,car,1690.551025390625 1152.150390625 1824.455322265625 1195.849609375,0.838509202003479,EFODZT,0.4472154917570603
579,481,1532.913818359375 925.3473510742188 1976.4798583984375 1275.356201171875,car,1690.061279296875 1156.8304443359375 1821.856689453125 1199.4337158203125,0.87823885679245,EF10DZT,0.08550417632078798
580,481,1530.9805908203125 927.2965698242188 1976.7794189453125 1277.64990234375,car,1690.05078125 1159.926025390625 1820.20703125 1200.231689453125,0.8688316941261292,EFDDZT,0.7417241195152059
581,481,1530.2568359375 930.5195922851562 1977.950927734375 1282.207763671875,car,1691.977783203125 1162.4935302734375 1821.992919921875 1206.6407470703125,0.8603057861328125,EFODZT,0.30663861448314417
582,481,1530.568115234375 935.5940551757812 1979.583251953125 1286.962646484375,car,1688.20458984375 1165.5283203125 1830.74169921875 1211.96337890625,0.8581838607788086,EFODZT,0.5498618167268997
583,481,1531.02392578125 937.1279296875 1980.6737060546875 1290.056396484375,car,1686.8292236328125 1167.215087890625 1827.0504150390625 1213.383544921875,0.8709789514541626,EFODZT,0.4668530622798178
584,481,1532.5479736328125 941.5987548828125 1981.8160400390625 1295.704345703125,car,1692.4423828125 1175.0205078125 1826.52978515625 1218.010986328125,0.8129481077194214,EFLODZT,0.407407549955651
585,481,1531.2415771484375 945.3740234375 1983.2711181640625 1300.9493408203125,car,1694.295654296875 1180.896240234375 1826.921630859375 1224.969482421875,0.8250036239624023,EFLDZT,0.38790372926091765
586,481,1530.285400390625 947.09033203125 1984.08349609375 1303.2261962890625,car,1695.0052490234375 1183.212890625 1827.6224365234375 1225.562255859375,0.8546807765960693,EFLODZT,0.25827898440684743
587,481,1530.734375 950.9351806640625 1985.110107421875 1308.418212890625,car,1694.203369140625 1185.8441162109375 1830.216552734375 1228.4591064453125,0.8598965406417847,EFLODZT,0.4609778334142307
588,481,1532.4388427734375 954.2197875976562 1986.824462890625 1313.5789794921875,car,1692.81884765625 1191.07421875 1832.98291015625 1233.40283203125,0.8648343682289124,EFLDZT,0.41441926545181224
589,481,1534.2933349609375 955.9178466796875 1987.1600341796875 1315.9031982421875,car,1691.274169921875 1192.5601806640625 1832.985595703125 1236.1593017578125,0.8772639036178589,EFLODZT,0.439862234983773
590,481,1535.7073974609375 960.3145141601562 1988.8126220703125 1319.583251953125,car,1695.07373046875 1197.3560791015625 1835.30078125 1241.7047119140625,0.8550997376441956,EFODZT,0.5347885916788627
591,481,1536.23046875 964.1328125 1990.758544921875 1325.5423583984375,car,1695.38037109375 1200.790771484375 1836.71044921875 1245.838623046875,0.8654746413230896,EDDZT,0.7134867691165698
592,481,1535.9635009765625 966.6719970703125 1992.9288330078125 1328.7855224609375,car,1693.5146484375 1202.02099609375 1840.41796875 1247.43310546875,0.8398474454879761,EF10DZT,0.2084872429836367
593,481,1536.6837158203125 969.881103515625 1995.7978515625 1333.8660888671875,car,1699.69384765625 1210.4261474609375 1839.6611328125 1251.4002685546875,0.7293539643287659,EODZT,0.9194420294145447
594,481,1537.4473876953125 973.360107421875 1995.6527099609375 1338.592041015625,car,1697.34814453125 1215.9287109375 1840.26318359375 1259.268798828125,0.7715986371040344,EFIDDZT,0.6090400418126306
595,481,1537.696533203125 975.353759765625 1996.8114013671875 1341.0093994140625,car,1696.09423828125 1215.8626708984375 1840.0048828125 1260.1873779296875,0.8215978145599365,EFIDDZT,0.560833592213404
596,481,1537.9931640625 979.4440307617188 1997.49609375 1344.9918212890625,car,1698.56494140625 1222.64013671875 1840.991455078125 1264.86572265625,0.8499501943588257,EFLODZT,0.3627001677361359
597,481,1538.63525390625 984.3167724609375 1998.8878173828125 1349.68505859375,car,1700.783935546875 1226.4351806640625 1843.508544921875 1271.8778076171875,0.8490038514137268,EFLODZT,0.18161003416343988
598,481,1538.47509765625 987.0875244140625 1999.1021728515625 1352.5096435546875,car,1696.490234375 1228.6572265625 1841.64013671875 1274.25634765625,0.8617125749588013,EFDDZT,0.7446456906893852
599,481,1538.5882568359375 990.9176025390625 2000.7725830078125 1358.714599609375,car,1697.5106201171875 1233.93505859375 1843.5374755859375 1279.58251953125,0.8002955317497253,EFODZT,0.43150831219123176
600,481,1538.728271484375 994.7460327148438 2001.1192626953125 1363.8082275390625,car,1705.3369140625 1240.378662109375 1843.321533203125 1283.810791015625,0.7881377339363098,EFODZT,0.09941511835962322
601,481,1538.1112060546875 996.98583984375 2001.79296875 1367.2559814453125,car,1706.77685546875 1244.67822265625 1842.198486328125 1288.09814453125,0.769575297832489,EF10WZT,0.3141533970505833
602,481,1538.617919921875 999.9158935546875 2002.952880859375 1372.52099609375,car,1704.224609375 1247.443115234375 1848.02490234375 1291.708740234375,0.8651047945022583,EFIDDZT,0.11960169680549708
603,481,1538.82275390625 1003.371337890625 2005.33154296875 1377.656982421875,car,1707.2078857421875 1251.989501953125 1846.6124267578125 1295.752197265625,0.88820880651474,EF10DZT,0.17458475772659449
604,481,1539.4044189453125 1006.4282836914062 2005.865234375 1380.5968017578125,car,1707.2724609375 1256.571044921875 1847.319091796875 1298.120849609375,0.883943498134613,EFIOZI,0.1008667153690843
605,481,1540.0494384765625 1010.9617919921875 2007.336669921875 1384.9681396484375,car,1703.92822265625 1258.734619140625 1853.714111328125 1304.218017578125,0.8667197823524475,EFLODZI,0.18357814378205548
606,481,1540.1717529296875 1016.017333984375 2009.4102783203125 1391.5552978515625,car,1701.985595703125 1263.139892578125 1850.697998046875 1310.673583984375,0.7948344945907593,EF10DZI,0.06744512754989454
607,481,1540.46923828125 1017.7088623046875 2011.1439208984375 1395.1087646484375,car,1703.5458984375 1265.19580078125 1853.36181640625 1313.239501953125,0.6792829036712646,EF10DZT,0.0922927955200608
608,481,1540.7222900390625 1022.0284423828125 2013.309326171875 1399.3411865234375,car,1706.57861328125 1272.58642578125 1853.681640625 1317.8955078125,0.5222401022911072,EFIOZI,0.10885577207808783
609,481,1541.32763671875 1026.4119873046875 2015.063232421875 1405.145751953125,car,1710.295166015625 1280.6387939453125 1855.023681640625 1322.4654541015625,0.7588679790496826,EF10DZT,0.14096196010712547
610,481,1541.4393310546875 1028.3746337890625 2016.944091796875 1408.3575439453125,car,1711.30908203125 1284.295166015625 1852.3447265625 1326.22216796875,0.7581973671913147,EF10DZI,0.2637585468872673
611,481,1541.722412109375 1032.75146484375 2019.1260986328125 1412.9896240234375,car,1710.3974609375 1288.0264892578125 1853.466796875 1331.2293701171875,0.8744710087776184,EFQDZT,0.09648806817552949
612,481,1540.92822265625 1037.372314453125 2021.637939453125 1417.823974609375,car,1706.6092529296875 1292.0252685546875 1857.7467041015625 1340.1722412109375,0.8446175456047058,EFLODZT,0.5960579929320257
613,481,1541.375244140625 1040.5374755859375 2021.515869140625 1420.56298828125,car,1710.60986328125 1293.724609375 1860.1748046875 1341.5830078125,0.8579556941986084,EF10DZT,0.2988048618882195
614,481,1541.5606689453125 1044.0743408203125 2023.195556640625 1424.7442626953125,car,1712.3074951171875 1302.094482421875 1856.5201416015625 1347.206298828125,0.7700673937797546,EF10DZT,0.46219750198635345
615,481,1541.089599609375 1048.6990966796875 2027.426513671875 1429.3836669921875,car,1715.5380859375 1309.209716796875 1857.986572265625 1352.602783203125,0.7509869933128357,EFIDDZT,0.17338349872991907
616,481,1540.442626953125 1051.2374267578125 2028.1212158203125 1431.185791015625,car,1713.1640625 1312.364501953125 1861.55810546875 1354.635009765625,0.7453977465629578,EFIDDZT,0.11449952216952743
617,481,1540.899169921875 1056.272705078125 2029.5946044921875 1433.7020263671875,car,1718.485595703125 1315.980224609375 1860.968017578125 1360.304443359375,0.8601568937301636,EF10DZT,0.7076113931711636
618,481,1541.3150634765625 1060.91455078125 2031.1805419921875 1434.8740234375,car,1715.2939453125 1321.451171875 1865.14306640625 1369.0234375,0.8744354844093323,EF10DZT,0.6888660373067633
619,481,1541.73583984375 1063.70654296875 2031.4945068359375 1434.5318603515625,car,1716.640869140625 1322.186279296875 1871.233642578125 1369.944580078125,0.8616657257080078,EFIQDZT,0.22590421764474108
620,481,1542.3758544921875 1067.617919921875 2033.1480712890625 1435.056884765625,car,1714.906982421875 1325.8070068359375 1869.119384765625 1375.1319580078125,0.7197781205177307,EFIQDZI,0.09676984876894759
621,481,1542.84326171875 1072.014404296875 2035.2781982421875 1435.3177490234375,car,1718.741943359375 1333.8790283203125 1868.938232421875 1378.9671630859375,0.5609577298164368,EFIQDZT,0.3594565708584818
622,481,1543.462646484375 1074.47705078125 2036.76953125 1434.84326171875,car,1728.34423828125 1340.370361328125 1867.7412109375 1383.264404296875,0.34461280703544617,EFIDDZT,0.1797133335950325
623,481,1544.1199951171875 1079.791259765625 2039.5113525390625 1435.5013427734375,car,1724.5880126953125 1344.7491455078125 1868.5125732421875 1387.3802490234375,0.33242759108543396,EF10DZT,0.3347809373940249
624,481,1544.0306396484375 1083.8345947265625 2042.45166015625 1436.8497314453125,car,1727.5098876953125 1352.675048828125 1869.7867431640625 1392.604736328125,0.5108577609062195,EFIQDZT,0.22099391833420529
625,481,1543.930908203125 1086.6199951171875 2043.6339111328125 1435.9129638671875,car,1727.3868408203125 1354.317626953125 1870.4676513671875 1397.2861328125,0.48190832138061523,EF10DZT,0.3951511460550905
626,481,1544.7808837890625 1092.2568359375 2045.1280517578125 1437.2755126953125,car,1723.5791015625 1357.6416015625 1875.02880859375 1404.458984375,0.7680489420890808,EF10DZT,0.12452982247182115
627,481,1545.5084228515625 1096.4969482421875 2045.909912109375 1437.0333251953125,car,1726.439453125 1367.273193359375 1872.3994140625 1409.950439453125,0.6096979379653931,EF10DZT,0.10621883793311318
628,481,1545.87451171875 1098.8470458984375 2046.7222900390625 1435.6893310546875,car,1728.530517578125 1371.203125 1872.974853515625 1414.56298828125,0.5111034512519836,EFLODZT,0.5867612731903432
629,481,1546.0244140625 1103.335693359375 2047.8692626953125 1436.61083984375,car,1728.1358642578125 1376.9228515625 1877.4888916015625 1419.5849609375,0.3475395441055298,EF10DZT,0.19995372877621212
630,481,1546.5660400390625 1108.9384765625 2050.6796875 1436.2752685546875,car,1725.422607421875 1382.4666748046875 1873.7314453125 1423.5819091796875,0.6901532411575317,EFIDDZT,0.3356348667570758
631,481,1546.427490234375 1112.8585205078125 2051.004638671875 1435.6480712890625,car,1727.211669921875 1386.64453125 1874.806396484375 1427.8310546875,0.8260679244995117,EFIDDZT,0.4665723880645455
632,481,1546.2354736328125 1116.9287109375 2057.555419921875 1436.107177734375,car,1726.32568359375 1390.8369140625 1879.4990234375 1432.0185546875,0.6964408755302429,EFIQDZT,0.3050877588141493
